lap_id,turn_number,flat_out,position_entry,position_exit,braking_start_dist,braking_start_speed,braking_start_gear,time_at_braking_ms,gap_behind_at_entry,entry_dist,entry_speed,entry_gear,time_at_entry_ms,apex_dist,apex_speed,apex_gear,time_at_apex_ms,exit_dist,exit_speed,exit_gear,time_at_exit_ms,gap_behind_at_exit,throttle_committed_dist,throttle_committed_speed,throttle_committed_gear,time_at_throttle_committed_ms,time_in_turn_ms,max_brake_before_apex,max_throttle_after_apex,battery_deployed_prev_straight,battery_overtake_deployed_prev_straight,lockups,spins,lockups_front_minor,lockups_front_medium,lockups_front_severe,lockups_rear_minor,lockups_rear_medium,lockups_rear_severe,spins_minor,spins_medium,spins_severe,in_traffic,retried_with_flashback,tyre_temps_entry,tyre_temps_apex,tyre_temps_exit,tyre_carcass_temps,brake_bias,differential,off_throttle_diff,engine_braking,turn_series_distances,turn_series_times,turn_positions,turn_speeds,turn_brakes,turn_throttles,turn_gears,turn_wheel_angles,turn_slip_ratios,turn_yaw_rates,turn_longitudinal_g
AbuDhabi_Race_Feb22_001_L1,RaceStart,False,1,1,0.0,0.0,0,0,0.0,106.99152374267578,1,1,266,182.59201049804688,147,3,4083,298.58221435546875,230,5,6250,0.033,183.27853393554688,148,3,4099,5988,0,100,0.0,0.0,0,2,0,0,0,0,0,0,0,1,1,False,False,72|72|73|73,62|62|102|102,54|54|88|88,83|83|85|85,59,30,55,50,106|117|127|137|147|157|167|177|187|197|207|217|227|238|248|258|268|278|288|298,266|1716|2299|2733|3099|3416|3699|3966|4216|4433|4650|4866|5050|5250|5416|5600|5766|5933|6100,-130.9;-0.0|-126.3;9.1|-122.1;18.3|-117.9;27.4|-113.5;36.6|-108.9;45.6|-104.1;54.4|-99.2;63.4|-94.4;72.5|-89.9;80.9|-85.1;89.9|-80.1;99.3|-75.7;107.7|-70.7;117.3|-66.3;125.5|-61.5;134.9|-56.9;143.6|-52.2;152.6|-47.5;161.8,1|50|74|92|107|122|132|143|154|163|172|182|190|197|203|210|215|221|226,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,52|55|60|100|93|72|100|100|100|100|100|100|100|100|100|100|100|100|100,1|1|1|2|2|2|2|2|3|3|3|4|4|4|4|4|5|5|5,0.0004|-0.0065|-0.0093|-0.0020|0.0023|0.0102|0.0042|0.0027|-0.0001|-0.0006|0.0011|0.0006|-0.0002|0.0001|0.0011|0.0009|0.0007|0.0005|0.0003,3.394;3.401;-0.003;-0.003|0.727;0.750;-0.003;-0.001|0.039;0.036;-0.001;-0.001|0.286;0.277;-0.001;-0.001|0.371;0.354;-0.001;-0.001|0.186;0.162;-0.002;-0.001|0.051;0.057;-0.001;-0.001|0.041;0.044;-0.001;-0.001|0.044;0.045;-0.001;-0.001|0.042;0.042;-0.001;-0.001|0.041;0.043;-0.001;-0.001|0.040;0.041;-0.001;-0.001|0.036;0.036;-0.001;-0.001|0.033;0.033;-0.001;-0.001|0.031;0.031;-0.001;-0.001|0.029;0.029;-0.001;-0.001|0.041;0.042;-0.001;-0.001|0.028;0.028;-0.001;-0.001|0.026;0.026;-0.001;-0.001,0.014|-0.002|-0.001|-0.000|0.001|0.004|0.005|0.001|-0.015|0.022|0.004|0.001|0.001|-0.001|-0.001|0.000|0.011|0.014|0.010,0.93|1.10|0.91|1.27|1.24|1.36|1.24|1.14|1.22|1.34|1.17|1.19|1.13|1.05|0.99|0.92|1.28|0.92|0.87
AbuDhabi_Race_Feb22_001_L1,1,False,1,1,317.0614013671875,237,5,6533,0.033,299.6526794433594,231,5,6266,407.3656311035156,108,4,8566,516.9032592773438,188,4,11383,0.1,418.36566162109375,109,4,8916,5113,100,100,7.2,7.2,0,0,0,0,0,0,0,0,0,0,0,False,False,54|54|88|88,59|64|76|80,55|61|75|78,83|83|85|85,59,30,55,50,299|310|322|333|345|356|367|379|390|402|413|425|436|447|459|470|482|493|504|516,6266|6450|6616|6800|7016|7250|7516|7800|8116|8433|8766|9133|9483|9816|10150|10416|10683|10916|11166,-42.6;171.2|-37.2;181.8|-32.2;191.5|-27.0;201.6|-21.4;212.1|-16.0;222.1|-9.9;231.9|-3.1;240.4|5.0;248.0|13.6;253.5|23.1;256.7|33.8;257.8|44.9;256.5|56.5;253.4|67.5;249.0|77.6;243.6|86.8;237.8|96.5;231.5|106.0;225.4,231|236|232|211|186|165|147|131|121|111|108|112|118|129|140|151|161|170|179,0|0|62|100|82|58|41|26|16|7|0|0|0|0|0|0|0|0|0,100|100|16|0|0|0|0|0|0|11|55|70|75|84|94|100|100|100|100,5|5|5|5|4|4|4|4|4|4|4|4|3|3|3|3|3|4|4,0.0004|0.0001|-0.0022|-0.0016|-0.0060|-0.0211|-0.0549|-0.0344|-0.0862|-0.1087|-0.0924|-0.0719|-0.0428|-0.0437|-0.0290|-0.0082|-0.0021|0.0035|0.0026,0.026;0.026;-0.001;-0.001|0.020;0.020;-0.001;-0.001|-0.018;-0.017;-0.020;-0.019|-0.046;-0.045;-0.051;-0.046|-0.025;-0.024;-0.051;-0.039|-0.032;-0.030;-0.035;-0.021|-0.026;-0.025;-0.053;-0.015|-0.016;-0.016;-0.022;-0.009|-0.007;-0.014;-0.020;-0.007|0.009;-0.007;-0.019;-0.003|0.050;0.013;-0.001;-0.000|0.051;0.018;-0.001;-0.000|0.052;0.027;-0.002;-0.001|0.061;0.032;-0.002;-0.001|0.107;0.046;-0.001;-0.001|0.083;0.061;-0.002;-0.001|0.035;0.045;-0.001;-0.000|0.046;0.053;-0.001;-0.001|0.034;0.033;-0.001;-0.001,-0.000|-0.001|-0.007|-0.001|0.015|0.008|0.009|0.009|0.015|0.004|-0.001|0.004|0.021|-0.002|-0.094|0.037|0.060|0.050|0.008,0.83|0.59|-2.29|-3.58|-2.42|-2.24|-1.72|-1.18|-0.94|-0.66|0.17|0.45|0.83|0.91|0.98|1.19|1.08|1.35|1.02
AbuDhabi_Race_Feb22_001_L1,2,True,1,1,0.0,0.0,0,0,0.283,580.6743774414062,225,5,12499,618.5804443359375,231,6,13099,715.7975463867188,243,6,14533,0.433,701.2439575195312,239,6,14316,2033,0,100,5.1,4.8,0,0,0,0,0,0,0,0,0,0,0,False,False,52|56|72|75,54|68|74|81,60|85|79|93,82|82|85|86,59,30,55,50,580|586|594|601|608|615|622|629|636|644|651|658|665|672|679|687|694|701|708|715,12499|12599|12699|12816|12933|13066|13149|13266|13399|13499|13599|13699|13799|13883|13999|14116|14199|14333|14433,169.9;184.8|175.1;181.3|181.2;177.0|187.1;172.4|192.7;167.4|197.9;162.1|202.1;157.2|206.7;151.3|210.9;145.0|214.3;139.4|217.3;133.6|220.1;127.7|222.5;121.6|224.6;115.4|226.3;109.1|227.9;101.7|229.0;95.2|230.0;87.5|230.7;80.8,225|228|230|231|231|231|231|232|233|234|235|235|235|235|235|236|238|240|242,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100,5|5|5|5|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6,-0.0108|-0.0253|-0.0457|-0.0661|-0.0748|-0.0585|-0.0419|-0.0348|-0.0400|-0.0476|-0.0582|-0.0590|-0.0557|-0.0375|-0.0372|-0.0292|-0.0234|-0.0129|-0.0115,0.024;0.021;-0.001;-0.001|0.025;0.020;-0.000;-0.001|0.030;0.018;-0.000;-0.001|0.043;0.020;-0.000;-0.000|0.054;0.024;-0.001;-0.000|0.059;0.027;-0.001;-0.000|0.058;0.027;-0.001;-0.000|0.036;0.020;-0.001;-0.000|0.035;0.019;-0.001;-0.001|0.035;0.018;-0.000;-0.000|0.042;0.020;-0.000;-0.000|0.067;0.025;0.000;-0.000|0.055;0.024;-0.000;-0.000|0.057;0.027;-0.001;-0.000|0.062;0.029;-0.001;-0.000|0.044;0.025;-0.002;-0.000|0.033;0.021;-0.001;-0.000|0.026;0.019;-0.001;-0.000|0.025;0.019;-0.001;-0.000,0.067|-0.024|-0.008|-0.005|-0.010|-0.007|0.004|0.012|-0.009|-0.018|-0.034|0.026|-0.220|-0.035|-0.069|-0.014|0.007|-0.003|-0.031,0.66|0.57|0.47|0.30|0.23|0.28|0.35|0.39|0.43|0.37|0.31|0.16|0.23|0.23|0.35|0.43|0.51|0.53|0.53
AbuDhabi_Race_Feb22_001_L1,3,True,1,1,0.0,0.0,0,0,0.433,724.8802490234375,246,6,14649,845.9959716796875,253,7,16299,999.4026489257812,264,7,18449,0.55,838.6360473632812,253,7,16199,3785,0,100,2.1,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,59|84|78|92,93|82|98|91,106|78|103|89,82|83|86|87,59,30,55,50,724|738|752|767|781|796|810|825|839|854|868|883|897|912|926|941|955|969|984|999,14649|14849|15083|15266|15466|15633|15849|16049|16216|16416|16633|16816|17033|17216|17416|17633|17833|18049|18233,231.8;65.0|232.5;51.3|233.3;36.1|234.5;21.9|236.4;8.8|239.5;-4.0|244.3;-17.6|250.5;-30.4|257.3;-41.4|265.9;-52.5|275.6;-62.5|286.4;-71.5|298.0;-79.4|310.3;-86.1|323.3;-91.6|336.7;-95.9|351.7;-99.1|365.9;-100.8|380.2;-101.6,246|249|254|258|260|259|257|255|253|252|251|252|252|253|253|254|255|257|260,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100,6|6|6|6|6|6|6|6|7|7|7|7|7|7|7|7|7|7|7,-0.0043|0.0046|0.0122|0.0341|0.0522|0.0715|0.0738|0.0811|0.0796|0.0728|0.0532|0.0555|0.0554|0.0534|0.0487|0.0449|0.0363|0.0251|-0.0145,0.022;0.019;-0.001;-0.000|0.019;0.020;-0.001;-0.000|0.022;0.025;-0.001;-0.001|0.020;0.030;-0.001;-0.001|0.018;0.037;-0.000;-0.000|0.020;0.047;-0.000;0.001|0.024;0.059;0.000;0.001|0.029;0.063;-0.000;0.001|0.023;0.051;-0.000;0.000|0.020;0.041;-0.000;0.000|0.019;0.037;-0.000;-0.000|0.018;0.035;-0.000;-0.000|0.019;0.036;-0.000;-0.001|0.019;0.034;-0.000;-0.001|0.017;0.031;-0.000;-0.000|0.018;0.032;-0.000;-0.000|0.018;0.030;-0.000;-0.001|0.018;0.032;-0.000;-0.001|0.022;0.020;-0.001;-0.001,-0.032|-0.018|-0.004|0.023|0.177|0.143|0.006|-0.107|-0.023|-0.052|0.015|-0.011|-0.023|-0.024|0.009|-0.013|-0.045|-0.028|-0.014,0.53|0.51|0.64|0.51|0.25|-0.02|0.05|0.02|0.08|0.06|0.19|0.21|0.23|0.24|0.25|0.26|0.31|0.36|0.64
AbuDhabi_Race_Feb22_001_L1,4,True,1,1,0.0,0.0,0,0,0.55,1003.1377563476562,265,7,18499,1088.933837890625,283,7,19583,1152.10791015625,291,7,20366,0.566,1036.1572265625,274,7,18933,1881,0,100,7.1,3.9,0,0,0,0,0,0,0,0,0,0,0,False,False,105|77|103|88,89|70|90|82,81|65|83|78,84|83|88|88,59,30,55,50,1003|1010|1018|1026|1034|1041|1049|1057|1065|1073|1080|1088|1096|1104|1112|1119|1127|1135|1143|1152,18499|18583|18699|18816|18916|19016|19116|19199|19299|19399|19483|19583|19683|19799|19883|19999|20083|20183|20266,398.5;-102.8|405.8;-103.6|414.5;-104.5|422.0;-105.5|429.5;-106.6|437.0;-107.7|444.6;-109.0|452.2;-110.4|459.9;-111.9|467.5;-113.5|473.9;-115.0|481.5;-116.9|489.1;-119.0|496.7;-121.2|504.3;-123.6|511.9;-126.0|518.2;-128.2|525.7;-130.9|533.3;-133.7,265|267|270|272|274|275|277|279|281|282|282|283|284|285|286|287|288|289|290,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,-0.0096|-0.0087|-0.0080|-0.0071|-0.0074|-0.0075|-0.0084|-0.0075|-0.0106|-0.0145|-0.0125|-0.0099|-0.0094|-0.0084|-0.0090|-0.0092|-0.0063|-0.0049|-0.0051,0.023;0.019;-0.001;-0.001|0.022;0.019;-0.001;-0.001|0.022;0.019;-0.001;-0.001|0.021;0.018;-0.001;-0.001|0.021;0.018;-0.001;-0.001|0.023;0.018;-0.001;-0.001|0.024;0.020;-0.000;-0.001|0.019;0.017;-0.001;-0.000|0.018;0.015;-0.000;-0.000|0.018;0.015;-0.000;-0.000|0.018;0.014;-0.000;-0.000|0.017;0.014;-0.000;-0.000|0.017;0.014;-0.000;-0.000|0.016;0.014;-0.000;-0.000|0.016;0.014;-0.000;-0.000|0.016;0.014;-0.000;-0.000|0.016;0.014;-0.000;-0.000|0.015;0.014;-0.000;-0.000|0.015;0.014;-0.000;-0.000,0.000|-0.004|0.000|0.014|-0.000|0.001|-0.026|-0.073|-0.011|0.013|-0.008|0.023|0.019|0.032|0.019|0.004|-0.001|0.030|0.039,0.58|0.57|0.56|0.56|0.54|0.53|0.51|0.48|0.44|0.31|0.29|0.30|0.29|0.29|0.27|0.26|0.26|0.26|0.25
AbuDhabi_Race_Feb22_001_L1,5,False,1,1,1296.5291748046875,301,8,22122,0.567,1314.2220458984375,281,8,22322,1478.7427978515625,95,2,25805,1581.30224609375,184,4,28822,1.017,1514.53271484375,109,2,27172,7096,100,100,6.2,3.8,0,0,0,0,0,0,0,0,0,0,0,False,False,68|57|72|69,70|89|64|75,61|79|73|83,84|84|88|88,59,30,55,50,1296|1327|1341|1355|1369|1383|1397|1412|1426|1440|1454|1468|1482|1496|1510|1524|1538|1552|1566|1581,22322|22505|22722|22972|23222|23505|23788|24138|24438|24755|25088|25455|25938|26522|27038|27505|27888|28222|28555,690.6;-199.0|703.0;-204.8|716.2;-211.1|728.6;-217.4|740.5;-224.1|752.5;-231.9|763.7;-240.7|773.8;-251.3|780.8;-261.4|785.6;-272.3|787.8;-283.2|786.8;-294.3|781.2;-306.0|769.7;-315.8|755.2;-320.1|741.0;-320.6|727.0;-320.8|712.5;-320.9|698.0;-320.5,281|256|227|203|189|176|164|152|142|127|112|99|95|99|106|122|141|157|171,100|100|100|51|35|26|20|16|18|20|15|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|19|43|60|57|92|100|100|100,8|8|8|7|6|5|4|4|3|2|2|2|2|2|2|2|3|3|4,-0.0023|-0.0029|-0.0082|-0.0152|-0.0178|-0.0279|-0.0467|-0.0548|-0.0888|-0.1312|-0.1964|-0.2463|-0.1881|-0.0919|-0.0009|-0.0005|-0.0033|-0.0110|-0.0078,-0.030;-0.029;-0.032;-0.029|-0.028;-0.028;-0.033;-0.031|-0.039;-0.037;-0.045;-0.035|-0.020;-0.020;-0.022;-0.015|-0.015;-0.015;-0.016;-0.010|0.015;0.010;-0.016;-0.008|-0.039;-0.036;-0.022;-0.007|-0.010;-0.013;-0.018;-0.006|-0.013;-0.018;-0.051;-0.008|0.029;0.011;-0.099;-0.013|-0.003;-0.012;-0.097;-0.012|0.034;0.003;0.006;0.001|0.103;0.022;-0.001;-0.000|0.180;0.062;-0.005;-0.001|0.122;0.054;-0.007;-0.000|0.067;0.075;-0.001;-0.001|0.058;0.063;-0.001;-0.001|0.059;0.060;-0.001;-0.001|0.034;0.023;-0.001;-0.001,-0.005|0.053|0.012|0.003|-0.002|0.025|-0.038|-0.039|-0.036|-0.056|-0.017|0.022|-0.000|0.029|0.014|-0.003|-0.029|-0.030|-0.034,-3.91|-3.82|-3.70|-2.13|-1.55|-0.30|-1.26|-0.97|-1.09|-0.91|-1.26|-0.52|0.06|0.51|0.67|1.37|1.35|1.31|1.06
AbuDhabi_Race_Feb22_001_L1,6,False,1,1,2481.427001953125,315,8,40088,1.05,2531.3115234375,284,8,40688,2671.775634765625,81,2,44138,2697.70458984375,95,2,45238,1.0,2693.824951171875,91,2,45088,5136,100,65,30.6,25.9,0,0,0,0,0,0,0,0,0,0,0,False,False,43|44|53|54,58|72|58|65,58|72|60|67,84|85|89|90,59,30,55,50,2481|2539|2548|2556|2565|2574|2583|2592|2600|2609|2618|2627|2635|2644|2653|2662|2671|2679|2688|2697,40688|40788|40905|41038|41188|41321|41488|41688|41871|42088|42321|42588|42871|43205|43588|43871|44121|44505|44871,-265.2;-305.1|-274.1;-305.0|-282.6;-305.0|-291.6;-305.1|-300.0;-305.1|-308.7;-305.1|-317.5;-305.2|-326.3;-305.2|-335.2;-305.3|-343.9;-305.3|-352.6;-305.4|-361.2;-305.3|-369.8;-304.6|-378.9;-302.0|-386.8;-296.9|-391.0;-291.8|-393.4;-286.6|-394.5;-278.3|-392.9;-269.6,284|268|252|235|217|200|181|166|152|139|128|117|104|92|85|83|82|82|86,100|100|100|100|100|100|80|65|53|44|38|41|30|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|31|31|40|58,8|8|8|8|8|7|7|6|5|4|4|3|2|2|2|2|2|2|2,0.0008|-0.0005|0.0027|0.0003|0.0004|0.0006|0.0000|-0.0001|-0.0000|-0.0006|-0.0023|-0.0308|-0.1017|-0.2288|-0.2507|-0.2006|-0.1499|-0.1218|-0.0719,-0.029;-0.030;-0.030;-0.031|-0.032;-0.033;-0.033;-0.033|-0.035;-0.035;-0.035;-0.037|-0.038;-0.039;-0.039;-0.043|-0.043;-0.044;-0.045;-0.046|-0.051;-0.052;-0.051;-0.050|-0.028;-0.028;-0.035;-0.035|-0.032;-0.033;-0.028;-0.027|-0.019;-0.019;-0.026;-0.024|-0.046;-0.048;-0.019;-0.018|-0.021;-0.021;-0.016;-0.015|-0.023;-0.022;-0.023;-0.015|-0.016;-0.021;-0.071;-0.013|0.023;-0.007;0.003;0.002|0.103;0.016;0.003;0.000|0.102;0.013;0.001;-0.000|0.104;0.012;0.000;0.000|0.103;0.019;-0.001;-0.000|0.063;0.020;-0.001;-0.001,-0.000|0.001|0.002|0.008|0.004|0.007|-0.003|0.002|-0.015|0.009|-0.002|-0.013|-0.007|0.015|-0.008|-0.027|-0.024|-0.045|0.028,-3.93|-3.85|-3.77|-3.67|-3.60|-3.54|-2.76|-2.33|-1.44|-1.79|-1.42|-1.46|-1.23|-0.70|-0.23|-0.17|-0.05|0.16|0.54
AbuDhabi_Race_Feb22_001_L1,7,False,1,1,0.0,0.0,0,0,1.0,2698.58935546875,96,2,45255,2733.8896484375,92,2,46355,2766.837890625,107,2,47621,1.2,2765.857666015625,106,2,47588,2367,0,66,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,57|72|60|67,67|71|67|67,70|68|70|68,84|85|89|90,59,30,55,50,2698|2701|2705|2709|2712|2716|2719|2723|2727|2730|2734|2737|2741|2744|2748|2752|2755|2759|2762|2766,45255|45388|45521|45638|45755|45871|46005|46105|46171|46255|46371|46488|46655|46788|46955|47088|47221|47355|47488,-389.2;-260.6|-387.6;-257.3|-385.9;-253.9|-384.6;-250.8|-383.5;-247.6|-382.7;-244.4|-382.2;-241.2|-382.1;-238.5|-382.2;-236.3|-382.4;-234.1|-382.8;-231.5|-383.6;-228.3|-384.9;-224.8|-386.7;-221.5|-388.9;-218.4|-391.0;-215.6|-393.8;-212.7|-396.1;-210.5|-399.0;-208.0,96|100|103|104|103|101|98|96|95|93|92|90|89|90|92|95|98|100|104,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,65|65|45|30|22|17|17|18|20|22|24|27|40|50|53|55|54|55|60,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,-0.0301|0.0024|0.0767|0.1423|0.1916|0.2119|0.1982|0.1835|0.1649|0.1576|0.1397|0.1229|0.1061|0.0886|0.0717|0.0720|0.0675|0.0482|0.0368,0.074;0.035;-0.001;-0.001|0.032;0.033;-0.001;-0.001|0.013;0.028;-0.001;-0.000|0.006;0.029;-0.000;0.001|0.004;0.045;0.000;0.003|0.005;0.077;0.001;0.003|0.010;0.095;0.001;0.004|0.009;0.104;0.001;0.003|0.022;0.110;0.005;0.005|0.026;0.136;0.001;0.007|0.036;0.101;0.001;0.018|0.030;0.092;0.001;0.035|0.030;0.088;-0.000;0.027|0.023;0.086;-0.001;-0.002|0.020;0.073;-0.001;-0.001|0.026;0.114;-0.001;-0.001|0.026;0.071;-0.000;-0.002|0.021;0.044;-0.001;-0.001|0.023;0.040;-0.001;-0.001,-0.028|-0.052|-0.040|-0.010|-0.017|-0.065|-0.038|-0.317|0.201|0.037|0.020|0.060|0.039|0.026|-0.024|-0.061|0.015|0.007|0.010,0.82|0.86|0.41|-0.04|-0.31|-0.49|-0.45|-0.58|-0.20|-0.33|-0.16|-0.12|0.11|0.42|0.49|0.53|0.68|0.64|0.71
AbuDhabi_Race_Feb22_001_L1,8,True,1,1,0.0,0.0,0,0,1.2,2792.0439453125,137,3,48355,2916.520751953125,227,6,50755,3091.21240234375,281,7,53154,0.917,2838.30859375,179,4,49388,4804,0,100,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,67|65|71|69,58|58|73|72,51|52|67|68,84|85|88|89,59,30,55,50,2792|2807|2822|2838|2854|2870|2886|2901|2917|2933|2949|2964|2980|2996|3012|3028|3043|3059|3075|3091,48355|48738|49088|49405|49705|49988|50271|50521|50771|51005|51238|51471|51688|51905|52121|52338|52538|52754|52954,-423.0;-191.3|-436.0;-182.9|-449.0;-174.2|-461.2;-165.1|-473.3;-155.3|-484.8;-144.9|-495.8;-134.0|-506.7;-122.3|-516.7;-110.3|-525.8;-98.3|-534.6;-85.5|-543.1;-72.1|-550.6;-59.0|-557.8;-45.5|-564.6;-31.4|-571.2;-16.9|-577.0;-3.1|-583.3;12.1|-589.0;26.3,137|153|167|179|192|203|212|221|228|235|241|247|252|257|262|266|270|274|278,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,91|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100,3|3|4|4|4|5|5|5|6|6|6|6|6|7|7|7|7|7|7,0.0020|-0.0070|-0.0111|-0.0101|-0.0111|-0.0118|-0.0102|-0.0141|-0.0118|-0.0121|-0.0123|-0.0116|-0.0083|-0.0111|-0.0086|-0.0046|-0.0022|-0.0021|-0.0006,0.042;0.045;-0.001;-0.001|0.050;0.034;-0.002;-0.001|0.054;0.038;-0.001;-0.001|0.061;0.044;-0.001;-0.001|0.049;0.036;-0.001;-0.001|0.042;0.031;-0.001;-0.001|0.036;0.029;-0.001;-0.001|0.039;0.028;-0.001;-0.001|0.042;0.030;-0.001;-0.001|0.032;0.024;-0.001;-0.001|0.032;0.023;-0.001;-0.001|0.031;0.023;-0.001;-0.001|0.027;0.021;-0.001;-0.001|0.028;0.022;-0.001;-0.001|0.024;0.019;-0.001;-0.001|0.022;0.020;-0.001;-0.001|0.020;0.019;-0.001;-0.001|0.020;0.019;-0.001;-0.001|0.019;0.019;-0.000;-0.000,-0.006|0.027|0.012|0.010|-0.008|0.002|0.032|0.012|-0.015|0.005|-0.001|0.011|-0.021|-0.026|-0.026|0.005|0.003|0.003|-0.003,1.08|1.17|1.07|1.20|1.11|1.03|0.97|0.89|1.01|0.80|0.76|0.72|0.68|0.74|0.58|0.56|0.55|0.52|0.49
AbuDhabi_Race_Feb22_001_L1,9,False,1,1,3565.447998046875,312,8,58831,1.1,3576.84423828125,300,8,58964,3688.67138671875,161,4,60864,3950.52099609375,218,5,65914,1.367,3701.29931640625,161,4,61097,7514,100,100,22.6,17.5,1,0,1,0,0,0,0,0,0,0,0,False,False,45|46|55|59,68|74|59|71,66|125|83|109,83|85|89|91,59,30,55,50,3565|3596|3615|3635|3655|3674|3694|3714|3733|3753|3773|3792|3812|3832|3851|3871|3891|3910|3930|3950,58964|59231|59514|59864|60247|60597|60964|61347|61730|62130|62514|62914|63330|63697|64114|64481|64864|65247|65597,-719.4;508.3|-720.7;527.9|-720.7;548.4|-718.8;567.9|-713.9;587.2|-706.7;602.6|-696.6;615.7|-683.8;626.1|-667.3;633.7|-649.2;636.8|-631.4;635.6|-613.2;629.7|-596.7;619.3|-583.2;605.8|-572.3;588.4|-565.7;569.4|-563.4;548.9|-565.2;528.7|-570.4;509.5,300|265|228|199|175|163|161|162|164|167|170|173|177|181|187|191|196|201|209,100|100|76|45|33|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|45|62|72|75|80|85|85|85|96|100|100|100|100|100,8|8|7|6|4|4|4|4|4|4|4|4|4|4|4|5|5|5|5,-0.0112|-0.0181|-0.0371|-0.0573|-0.0506|-0.0830|-0.1005|-0.0983|-0.0988|-0.0978|-0.0956|-0.0913|-0.0913|-0.0897|-0.0835|-0.0894|-0.0802|-0.0493|-0.0065,-0.028;-0.028;-0.032;-0.028|-0.036;-0.032;-0.050;-0.029|-0.033;-0.029;-0.170;-0.023|-0.023;-0.022;-0.130;-0.016|-0.003;-0.008;-0.074;-0.011|0.031;0.009;0.001;0.000|0.047;0.019;0.001;-0.000|0.046;0.018;-0.001;-0.000|0.069;0.025;-0.002;-0.000|0.075;0.029;-0.002;-0.000|0.083;0.033;-0.003;-0.001|0.077;0.031;-0.002;-0.001|0.070;0.029;-0.003;-0.001|0.078;0.034;-0.004;-0.001|0.098;0.043;-0.004;-0.001|0.098;0.043;-0.003;-0.001|0.071;0.033;-0.003;-0.001|0.069;0.039;-0.006;-0.001|0.036;0.025;-0.002;-0.001,0.032|0.053|0.018|-0.021|-0.003|-0.039|-0.049|0.006|0.023|0.001|-0.008|0.012|-0.007|-0.047|-0.025|-0.017|-0.019|0.167|0.071,-4.00|-3.87|-3.05|-1.98|-0.87|-0.09|0.08|0.25|0.28|0.38|0.41|0.43|0.44|0.49|0.57|0.46|0.56|0.47|0.81
